,Loss,Val_Loss,Accuracy,Val_Accuracy
0,4.220396178876436,3.7618257641411437,0.06343076923076924,0.15175718849840256
1,3.8867099645467906,3.577139744362511,0.13208461538461538,0.1898961661341853
2,3.4463181584284857,3.136684998536643,0.2354153846153846,0.3194888178913738
3,3.326151117999737,3.1835941575205746,0.2697076923076923,0.3146964856230032
4,3.3299911447084867,3.1302601342764906,0.27892307692307694,0.3452476038338658
5,3.406822901241596,3.2648502405459126,0.2700769230769231,0.29892172523961663
6,3.2643397679548998,3.199060980123453,0.3032384615384615,0.3396565495207668
7,3.1588868351422823,3.049081250501517,0.32758461538461536,0.3442492012779553
8,3.0721981288323037,3.0590604113313717,0.3495923076923077,0.358426517571885
9,3.0040564091902513,2.874208415659091,0.3654307692307692,0.4013578274760383
10,2.945464024925232,2.867329029229502,0.3793615384615385,0.3957667731629393
11,2.8967370129805343,2.9454696349823437,0.3917923076923077,0.38538338658146964
12,2.8533124322304357,2.966020771108877,0.4032230769230769,0.3909744408945687
13,2.822392288369399,2.790373110542663,0.4110076923076923,0.42931309904153353
14,2.791718955098666,2.7877156791595605,0.41936923076923077,0.4253194888178914
15,2.762556683466985,2.6728405407823312,0.42736153846153846,0.4382987220447284
16,2.726390867922856,2.8565225768774845,0.4365076923076923,0.4249201277955272
17,2.7048083859663743,2.7610980607450197,0.4422153846153846,0.44828274760383385
18,2.673796094938425,2.804816111589011,0.4488615384615385,0.4233226837060703
19,2.656694176717905,2.6487691240569653,0.45361538461538464,0.46645367412140576
20,2.6373646364065317,2.6714712587027503,0.45935384615384617,0.46325878594249204
21,2.6150306197093083,2.554415261021818,0.4650692307692308,0.476038338658147
22,2.5985255648833054,2.610982168977634,0.46886153846153844,0.47264376996805113
23,2.578880295093243,2.583968076843042,0.47486923076923077,0.47264376996805113
24,2.5609168467595027,2.8887020882707053,0.4790307692307692,0.4151357827476038
25,2.539066606125465,2.595054792139096,0.48523846153846156,0.4692492012779553
26,2.5136184532752406,2.6611235501667183,0.4897076923076923,0.472444089456869
27,2.4953527185440065,2.498145261130775,0.4956846153846154,0.4930111821086262
28,2.476329250394381,2.5066466639978815,0.5002,0.4996006389776358
29,2.4635151892148532,2.69718442614467,0.5050846153846154,0.4604632587859425
30,2.436796369758019,2.558232274680092,0.5118384615384616,0.490814696485623
31,2.418703650679955,2.323804924282403,0.5154692307692308,0.53314696485623
32,2.3998082072478075,2.4516695833053834,0.5205538461538461,0.5173722044728435
33,2.3810321464245137,2.549527511048241,0.5255,0.4934105431309904
34,2.370596439552307,2.339507687586946,0.5277615384615385,0.5501198083067093
35,2.3481020855536827,2.363460199711041,0.5351153846153847,0.549720447284345
36,2.3265447792786818,2.365773532337274,0.5408,0.5315495207667732
37,2.3104846346194927,2.205419261425067,0.5441461538461538,0.5726837060702875
38,2.2883456396543065,2.446997759822078,0.5503,0.5105830670926518
39,2.2782805089657123,2.3327555060386658,0.5537384615384615,0.5419329073482428
40,2.2559639016811666,2.2920923309204295,0.5596692307692308,0.5658945686900958
41,2.2357948319948635,2.5257997103392507,0.5642461538461538,0.49201277955271566
42,2.2167348680789654,2.2571260502544073,0.5687,0.555111821086262
43,2.198533540931115,2.408381114942959,0.5733153846153846,0.5325479233226837
44,2.184026678408109,2.1136834950873644,0.5776846153846154,0.5936501597444089
45,2.16084570381458,2.3200135436682654,0.5847846153846153,0.5561102236421726
46,2.1460719068527223,2.120108566345117,0.5881307692307692,0.5938498402555911
47,2.1249622199718767,2.111931460924423,0.5923923076923077,0.6010383386581469
48,2.1063369346031777,2.0799748779485783,0.5987615384615385,0.6146166134185304
