,Loss,Val_Loss,Accuracy,Val_Accuracy
0,5.020119651090182,5.064165797858193,0.03347692307692308,0.04153354632587859
1,4.58474864578247,4.228604609973895,0.08496153846153846,0.14057507987220447
2,4.11163785203787,3.7075615622365055,0.1727,0.26717252396166136
3,3.916022499876756,3.7067971320959705,0.2206153846153846,0.2661741214057508
4,3.840897721510667,3.541674385817287,0.24402307692307693,0.3136980830670926
5,3.8430801081143895,3.910465553164863,0.25496153846153846,0.28354632587859424
6,3.639293521264883,3.408840159638621,0.3038461538461538,0.36301916932907347
7,3.4838158582687377,3.3520530397518753,0.3393538461538462,0.3704073482428115
8,3.3650825441067034,3.1379875854943124,0.36735384615384614,0.4367012779552716
9,3.2597687374848587,3.09270101995133,0.39376153846153844,0.4416932907348243
10,3.289029283772982,3.0200421132218724,0.38921538461538463,0.4396964856230032
11,3.1518495654766374,2.976169820410756,0.4220846153846154,0.46425718849840253
12,3.055984475355882,2.8694044286831497,0.4454461538461538,0.5011980830670927
13,2.985756532551692,2.8626621725460213,0.46315384615384614,0.4976038338658147
14,2.927058634684636,2.8292519478752207,0.47646923076923076,0.5061900958466453
15,2.8652740443303033,2.742938374178097,0.4937153846153846,0.5297523961661342
16,2.8007427191660956,2.7272171098203324,0.5091769230769231,0.536741214057508
17,2.749685678379352,2.668755642141397,0.5222384615384615,0.5455271565495208
18,2.6981791862341074,2.6139141804874897,0.5312846153846154,0.5615015974440895
19,2.655179140164302,2.5708837139720733,0.5443692307692307,0.580870607028754
20,2.6127605491784904,2.649723679112931,0.5555,0.5501198083067093
21,2.569595915031433,2.53752801364984,0.5671,0.584464856230032
22,2.528844226191594,2.4724559997217344,0.5759307692307692,0.5996405750798722
23,2.4947507498961228,2.443389367371702,0.5865230769230769,0.6088258785942492
24,2.447427438897353,2.4169835305442446,0.5968769230769231,0.6164137380191693
25,2.406067083329421,2.4055195178467628,0.6061230769230769,0.6160143769968051
26,2.3752412839596087,2.341337278628121,0.6146923076923076,0.6246006389776357
27,2.3411968905375553,2.3489908631236407,0.6234384615384615,0.6263977635782748
28,2.311843061535175,2.372939903134355,0.6301692307692308,0.6279952076677316
29,2.277624493554922,2.320575964336578,0.6404,0.6411741214057508
30,2.25174194523738,2.2747782735398023,0.6465692307692308,0.6463658146964856
31,2.2145278884594255,2.3401111897569113,0.6557538461538461,0.646964856230032
32,2.1927667250266443,2.3113182927853764,0.6618538461538461,0.6375798722044729
33,2.1650877002862785,2.2551916765328794,0.6683923076923077,0.6583466453674122
34,2.1367428673670843,2.3405636114815174,0.6751461538461538,0.6409744408945687
35,2.1100812970968392,2.2749546686300453,0.6825384615384615,0.6467651757188498
36,2.0852947511379534,2.2851420736160524,0.6886615384615384,0.6445686900958466
37,2.0646510272539578,2.244742458620772,0.6958153846153846,0.6557507987220448
38,2.03518340212015,2.25687146567689,0.7017307692307693,0.6569488817891374
39,2.016189571277912,2.2458051496420426,0.7078307692307693,0.665535143769968
40,1.9892748784138605,2.163654375000122,0.7158923076923077,0.6878993610223643
41,1.9731518608093261,2.2261354805181583,0.7196769230769231,0.6659345047923323
42,1.947590497985253,2.1554738911576927,0.7277769230769231,0.6843051118210862
43,1.9307379625613872,2.1795005680273136,0.733,0.6781150159744409
44,1.902983064005925,2.1783856854271204,0.7397230769230769,0.6771166134185304
45,1.8910684312380277,2.177495385511234,0.7440153846153846,0.6805111821086262
46,1.868279376572829,2.1456989263193296,0.7503615384615384,0.6837060702875399
47,1.847728652719351,2.1375604601332934,0.7565692307692308,0.6946884984025559
48,1.8297692642211913,2.1430051779975527,0.7606538461538461,0.6867012779552716
49,1.8062742920068595,2.141873885267459,0.7684307692307693,0.6876996805111821
50,1.7902727413911086,2.129407699496601,0.7720846153846154,0.6916932907348243
51,1.7765029595154982,2.104997973091686,0.7768846153846154,0.6938897763578274
52,1.7647577194947464,2.1457667944911187,0.7805615384615384,0.6934904153354633
53,1.741252927501385,2.110952961559113,0.7874384615384615,0.7046725239616614
54,1.7209171904343825,2.0879347309136924,0.7931615384615385,0.6944888178913738
55,1.7099733553372896,2.1045049840269,0.7967846153846154,0.7014776357827476
56,1.697995426764855,2.0971987449323026,0.8005461538461538,0.7032747603833865
57,1.6796790613761314,2.1241702572606243,0.8066461538461539,0.6970846645367412
58,1.659247228050232,2.087055600870151,0.8132076923076923,0.7088658146964856
59,1.64802605204949,2.105800605429628,0.8156307692307693,0.7090654952076677
60,1.637519513130188,2.0622201506703046,0.8203307692307692,0.7116613418530351
61,1.623316310442411,2.07962473055806,0.8248230769230769,0.7046725239616614
62,1.6167207592890813,2.0773509276179842,0.8251846153846154,0.7138578274760383
63,1.596954889033391,2.0608102208890093,0.8325153846153847,0.7140575079872205
64,1.5885711841143095,2.068038201941469,0.8352384615384615,0.7156549520766773
65,1.5767710157981285,2.0513998738493022,0.8387,0.7166533546325878
66,1.5654048453110916,2.0532623578946048,0.8433076923076923,0.7156549520766773
67,1.5551814281757061,2.058547041667536,0.8451076923076923,0.7172523961661342
68,1.545442063008822,2.0498574099982507,0.8490923076923077,0.7174520766773163
69,1.5334272000973042,2.037955556814663,0.8522846153846154,0.7234424920127795
70,1.5219192800228412,2.0469166588859435,0.8565,0.7228434504792333
71,1.5151715571770301,2.0626709171758293,0.8585769230769231,0.7136581469648562
72,1.5072712557132428,2.043298486703501,0.8617846153846154,0.7212460063897763
73,1.4966983743520883,2.0536735400605126,0.8639923076923077,0.7204472843450479
74,1.4908351856965285,2.0443091628650505,0.8660538461538462,0.7176517571884984
75,1.4822332673733052,2.0350239676789355,0.8693538461538461,0.7220447284345048
76,1.477107062295767,2.024367795965542,0.8703076923076923,0.7226437699680511
77,1.4679750028903669,2.0293604996257697,0.8734,0.7234424920127795
78,1.4624647500551664,2.030759312855169,0.8745153846153846,0.7252396166134185
79,1.4569119040269118,2.0298928765062327,0.8774538461538461,0.7248402555910544
80,1.4493572355563824,2.0215312589090852,0.879,0.7266373801916933
81,1.4457324093598587,2.0174246238062556,0.8807384615384616,0.7302316293929713
82,1.438676673052861,2.014610691192432,0.8828,0.7232428115015974
83,1.4363551841002244,2.0157909964601073,0.8833461538461539,0.728035143769968
84,1.42970710374392,2.021871105550577,0.8854230769230769,0.7252396166134185
85,1.4243883593926063,2.0120325183716066,0.8873076923076924,0.7248402555910544
86,1.4203657658356887,2.0085892262169347,0.8888307692307692,0.7304313099041534
87,1.4158579621388363,2.0246944469384873,0.8898461538461538,0.7286341853035144
88,1.4129886996195866,2.0128713290150553,0.8893384615384615,0.7308306709265175
89,1.4085702891423153,2.0115639333146067,0.8923538461538462,0.7318290734824281
90,1.4071845912346472,2.0178450425973717,0.8920846153846154,0.7332268370607029
91,1.4072927021173331,2.0094815001320154,0.8920846153846154,0.7324281150159745
92,1.4007660747821515,2.01601645664666,0.8939230769230769,0.729632587859425
93,1.3957865745397715,2.009529793605256,0.8958307692307692,0.7324281150159745
94,1.397881955058758,2.007600452953253,0.8952,0.7302316293929713
95,1.3969333835601807,2.0093331108458887,0.8955923076923077,0.7286341853035144
96,1.3977805142622728,2.0098555998299448,0.8947076923076923,0.7314297124600639
97,1.3918704108751738,2.0075555118128134,0.8971307692307692,0.7314297124600639
98,1.3901642143983108,2.010339221634423,0.897576923076923,0.731629392971246
99,1.3882346742630005,2.0044944994746685,0.8972923076923077,0.7338258785942492
